district,bedrooms,bathrooms,price_vnd,area_m2,posting_year,posting_month,posting_quarter,month_sin,month_cos,days_since_posted,half_year,price_per_m2
Thanh Xuân,0,0,7.5,92.0,2025,5,2,0.49999999999999994,-0.8660254037844387,234,0,81521739.13043478
Hà Đông,0,0,31.5,175.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,172,1,180000000.0
Thanh Xuân,0,0,6.9,66.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,143,1,104545454.54545455
Quốc Oai,0,0,2.8,75.0,2023,9,3,-1.0,-1.8369701987210297e-16,833,1,37333333.333333336
Đống Đa,0,0,4.3,20.0,2024,12,4,-2.4492935982947064e-16,1.0,382,1,215000000.0
Nam Từ Liêm,0,0,2.7,43.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,547,1,62790697.674418606
Hà Đông,0,0,4.8,59.0,2025,9,3,-1.0,-1.8369701987210297e-16,114,1,81355932.20338982
Thanh Xuân,0,0,5.9,72.0,2023,9,3,-1.0,-1.8369701987210297e-16,829,1,81944444.44444445
Thanh Xuân,0,0,7.2,71.0,2024,12,4,-2.4492935982947064e-16,1.0,367,1,101408450.70422535
Cầu Giấy,0,0,12.5,130.0,2024,11,4,-0.5000000000000004,0.8660254037844384,420,1,96153846.15384616
Hoài Đức,0,0,6.2,114.0,2023,11,4,-0.5000000000000004,0.8660254037844384,763,1,54385964.9122807
Thanh Xuân,0,0,10.6,105.0,2024,12,4,-2.4492935982947064e-16,1.0,386,1,100952380.95238096
Thanh Xuân,0,0,9.2,85.0,2025,4,2,0.8660254037844387,-0.4999999999999998,270,0,108235294.11764705
Nam Từ Liêm,0,0,67.6,150.0,2023,12,4,-2.4492935982947064e-16,1.0,749,1,450666666.6666666
Sơn Tây,0,0,4.4,150.0,2024,12,4,-2.4492935982947064e-16,1.0,391,1,29333333.333333332
Cầu Giấy,0,0,5.2,53.0,2024,4,2,0.8660254037844387,-0.4999999999999998,639,0,98113207.5471698
Thanh Xuân,0,0,9.0,100.0,2025,2,1,0.8660254037844386,0.5000000000000001,306,0,90000000.0
Hà Đông,0,0,4.1,90.0,2023,9,3,-1.0,-1.8369701987210297e-16,844,1,45555555.55555555
Long Biên,0,0,4.7,53.0,2023,11,4,-0.5000000000000004,0.8660254037844384,770,1,88679245.28301887
Hà Đông,0,0,34.1,212.0,2023,4,2,0.8660254037844387,-0.4999999999999998,1000,0,160849056.6037736
Hoài Đức,0,0,24.2,183.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,502,1,132240437.15846995
Long Biên,0,0,4.7,52.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,159,1,90384615.38461539
Nam Từ Liêm,0,0,1.6,28.0,2023,1,1,0.49999999999999994,0.8660254037844387,1071,0,57142857.14285714
Thanh Xuân,0,0,5.4,55.0,2024,3,1,1.0,6.123233995736766e-17,662,0,98181818.18181819
Cầu Giấy,0,0,7.8,55.0,2023,12,4,-2.4492935982947064e-16,1.0,733,1,141818181.8181818
Hoài Đức,0,0,22.8,177.0,2023,2,1,0.8660254037844386,0.5000000000000001,1062,0,128813559.3220339
Thanh Trì,0,0,8.5,45.0,2023,6,2,1.2246467991473532e-16,-1.0,921,0,188888888.8888889
Gia Lâm,0,0,6.4,45.0,2024,4,2,0.8660254037844387,-0.4999999999999998,615,0,142222222.2222222
Bắc Từ Liêm,0,0,6.3,83.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,526,1,75903614.45783132
Gia Lâm,0,0,4.9,52.0,2024,4,2,0.8660254037844387,-0.4999999999999998,627,0,94230769.23076923
Hoài Đức,0,0,18.6,94.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,487,1,197872340.42553192
Hoàng Mai,0,0,8.2,40.0,2024,10,4,-0.8660254037844386,0.5000000000000001,430,1,204999999.99999997
Hà Đông,0,0,6.6,71.0,2023,1,1,0.49999999999999994,0.8660254037844387,1079,0,92957746.47887324
Hoài Đức,0,0,0.17,200.0,2024,6,2,1.2246467991473532e-16,-1.0,556,0,850000.0
Hà Đông,0,0,8.8,38.0,2025,11,4,-0.5000000000000004,0.8660254037844384,43,1,231578947.36842105
Nam Từ Liêm,0,0,6.4,105.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,499,1,60952380.952380955
Gia Lâm,0,0,18.9,67.0,2024,12,4,-2.4492935982947064e-16,1.0,367,1,282089552.23880595
Hoài Đức,0,0,27.0,215.0,2023,12,4,-2.4492935982947064e-16,1.0,751,1,125581395.34883721
Nam Từ Liêm,0,0,35.1,78.0,2025,5,2,0.49999999999999994,-0.8660254037844387,227,0,450000000.0
Hà Đông,0,0,39.0,109.0,2025,5,2,0.49999999999999994,-0.8660254037844387,228,0,357798165.13761467
Hoàng Mai,0,0,2.1,48.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,497,1,43750000.0
Nam Từ Liêm,0,0,9.0,103.0,2025,11,4,-0.5000000000000004,0.8660254037844384,33,1,87378640.77669904
Bắc Từ Liêm,0,0,25.4,99.0,2023,6,2,1.2246467991473532e-16,-1.0,919,0,256565656.56565657
Ba Đình,0,0,12.0,27.0,2023,1,1,0.49999999999999994,0.8660254037844387,1067,0,444444444.4444444
Hai Bà Trưng,0,0,11.6,110.0,2025,5,2,0.49999999999999994,-0.8660254037844387,231,0,105454545.45454545
Hà Đông,0,0,5.5,40.0,2025,6,2,1.2246467991473532e-16,-1.0,188,0,137500000.0
Hà Đông,0,0,5.8,40.0,2023,6,2,1.2246467991473532e-16,-1.0,926,0,145000000.0
Đống Đa,0,0,9.2,42.0,2023,11,4,-0.5000000000000004,0.8660254037844384,787,1,219047619.04761904
Long Biên,0,0,6.3,60.0,2023,1,1,0.49999999999999994,0.8660254037844387,1066,0,105000000.0
Hai Bà Trưng,0,0,8.6,115.0,2023,11,4,-0.5000000000000004,0.8660254037844384,765,1,74782608.69565217
Hoài Đức,0,0,26.2,165.0,2025,5,2,0.49999999999999994,-0.8660254037844387,228,0,158787878.78787878
Long Biên,0,0,7.1,48.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,500,1,147916666.66666666
Gia Lâm,0,0,7.3,62.0,2024,1,1,0.49999999999999994,0.8660254037844387,718,0,117741935.48387097
Đống Đa,0,0,27.8,60.0,2023,1,1,0.49999999999999994,0.8660254037844387,1093,0,463333333.3333333
Nam Từ Liêm,0,0,4.6,62.0,2023,12,4,-2.4492935982947064e-16,1.0,760,1,74193548.38709678
Ba Đình,0,0,42.3,88.0,2024,12,4,-2.4492935982947064e-16,1.0,390,1,480681818.1818182
Long Biên,0,0,5.4,32.0,2025,11,4,-0.5000000000000004,0.8660254037844384,35,1,168750000.0
Hà Đông,0,0,12.0,50.0,2025,5,2,0.49999999999999994,-0.8660254037844387,217,0,240000000.0
Cầu Giấy,0,0,30.1,60.0,2025,5,2,0.49999999999999994,-0.8660254037844387,220,0,501666666.6666667
Hoài Đức,0,0,38.5,285.0,2024,6,2,1.2246467991473532e-16,-1.0,563,0,135087719.2982456
Cầu Giấy,0,0,59.8,130.0,2024,4,2,0.8660254037844387,-0.4999999999999998,635,0,460000000.0
Bắc Từ Liêm,0,0,5.2,34.0,2023,12,4,-2.4492935982947064e-16,1.0,758,1,152941176.47058824
Đống Đa,0,0,8.9,52.0,2023,4,2,0.8660254037844387,-0.4999999999999998,990,0,171153846.15384614
Hai Bà Trưng,0,0,9.7,47.0,2023,10,4,-0.8660254037844386,0.5000000000000001,818,1,206382978.72340426
Thanh Xuân,0,0,6.2,88.0,2023,10,4,-0.8660254037844386,0.5000000000000001,802,1,70454545.45454545
Quốc Oai,0,0,2.5,45.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,535,1,55555555.55555555
Đống Đa,0,0,29.2,45.0,2025,4,2,0.8660254037844387,-0.4999999999999998,259,0,648888888.8888888
Long Biên,0,0,7.6,36.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,545,1,211111111.1111111
Hoàng Mai,0,0,18.1,55.0,2023,4,2,0.8660254037844387,-0.4999999999999998,1000,0,329090909.09090906
Hoàng Mai,0,0,3.1,56.0,2025,11,4,-0.5000000000000004,0.8660254037844384,47,1,55357142.85714286
Hà Đông,0,0,17.0,50.0,2025,11,4,-0.5000000000000004,0.8660254037844384,59,1,340000000.0
Hoài Đức,0,0,7.9,50.0,2025,5,2,0.49999999999999994,-0.8660254037844387,214,0,158000000.0
Hoài Đức,0,0,45.6,305.0,2025,12,4,-2.4492935982947064e-16,1.0,22,1,149508196.72131148
Long Biên,0,0,5.3,32.0,2025,11,4,-0.5000000000000004,0.8660254037844384,43,1,165625000.0
Nam Từ Liêm,0,0,9.8,50.0,2023,4,2,0.8660254037844387,-0.4999999999999998,977,0,196000000.0
Long Biên,0,0,10.9,40.0,2024,2,1,0.8660254037844386,0.5000000000000001,686,0,272500000.0
Long Biên,0,0,3.6,34.0,2023,10,4,-0.8660254037844386,0.5000000000000001,820,1,105882352.94117647
Gia Lâm,0,0,1.5,36.0,2023,9,3,-1.0,-1.8369701987210297e-16,848,1,41666666.666666664
Đống Đa,0,0,4.2,19.0,2024,10,4,-0.8660254037844386,0.5000000000000001,444,1,221052631.57894737
Long Biên,0,0,14.5,90.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,897,1,161111111.1111111
Bắc Từ Liêm,0,0,7.2,70.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,183,1,102857142.85714285
Ba Vì,0,0,5.2,317.0,2024,11,4,-0.5000000000000004,0.8660254037844384,398,1,16403785.48895899
Long Biên,0,0,13.9,48.0,2024,3,1,1.0,6.123233995736766e-17,649,0,289583333.3333333
Mỹ Đức,0,0,0.713,150.0,2024,12,4,-2.4492935982947064e-16,1.0,370,1,4753333.333333333
Hoài Đức,0,0,23.5,162.0,2023,11,4,-0.5000000000000004,0.8660254037844384,791,1,145061728.39506173
Tây Hồ,0,0,5.5,60.0,2024,1,1,0.49999999999999994,0.8660254037844387,723,0,91666666.66666667
Chương Mỹ,0,0,2.9,33.0,2025,10,4,-0.8660254037844386,0.5000000000000001,80,1,87878787.87878788
Thanh Xuân,0,0,8.4,38.0,2023,11,4,-0.5000000000000004,0.8660254037844384,767,1,221052631.57894737
Bắc Từ Liêm,0,0,7.8,42.0,2024,6,2,1.2246467991473532e-16,-1.0,549,0,185714285.7142857
Long Biên,0,0,28.8,122.0,2025,2,1,0.8660254037844386,0.5000000000000001,317,0,236065573.7704918
Bắc Từ Liêm,0,0,7.3,42.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,896,1,173809523.80952382
Long Biên,0,0,29.2,122.0,2024,11,4,-0.5000000000000004,0.8660254037844384,402,1,239344262.29508197
Nam Từ Liêm,0,0,2.8,43.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,910,1,65116279.069767445
Đống Đa,0,0,3.4,15.0,2025,11,4,-0.5000000000000004,0.8660254037844384,47,1,226666666.66666666
Long Biên,0,0,12.0,56.0,2023,10,4,-0.8660254037844386,0.5000000000000001,806,1,214285714.2857143
Bắc Từ Liêm,0,0,7.3,41.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,518,1,178048780.4878049
Hà Đông,0,0,8.5,30.0,2024,12,4,-2.4492935982947064e-16,1.0,366,1,283333333.3333333
Hà Đông,0,0,3.8,88.0,2023,4,2,0.8660254037844387,-0.4999999999999998,976,0,43181818.18181818
Chương Mỹ,0,0,3.8,40.0,2023,11,4,-0.5000000000000004,0.8660254037844384,780,1,95000000.0
Nam Từ Liêm,0,0,8.5,137.0,2025,6,2,1.2246467991473532e-16,-1.0,188,0,62043795.62043796
Đống Đa,0,0,25.8,52.0,2024,9,3,-1.0,-1.8369701987210297e-16,473,1,496153846.15384614
Hà Đông,0,0,7.5,50.0,2024,5,2,0.49999999999999994,-0.8660254037844387,593,0,150000000.0
Nam Từ Liêm,0,0,6.9,40.0,2023,3,1,1.0,6.123233995736766e-17,1019,0,172500000.0
Hà Đông,0,0,3.3,75.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,878,1,44000000.0
Chương Mỹ,0,0,2.7,35.0,2024,6,2,1.2246467991473532e-16,-1.0,578,0,77142857.14285715
Hà Đông,0,0,35.9,130.0,2023,9,3,-1.0,-1.8369701987210297e-16,835,1,276153846.15384614
Chương Mỹ,0,0,2.4,35.0,2023,3,1,1.0,6.123233995736766e-17,1010,0,68571428.57142857
Hà Đông,0,0,43.0,130.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,150,1,330769230.7692308
Bắc Từ Liêm,0,0,18.0,66.0,2025,12,4,-2.4492935982947064e-16,1.0,29,1,272727272.72727275
Đống Đa,0,0,15.9,70.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,140,1,227142857.14285713
Thanh Trì,0,0,4.6,32.0,2023,10,4,-0.8660254037844386,0.5000000000000001,806,1,143750000.0
Hà Đông,0,0,9.9,33.0,2025,11,4,-0.5000000000000004,0.8660254037844384,45,1,300000000.0
Nam Từ Liêm,0,0,8.1,147.0,2023,9,3,-1.0,-1.8369701987210297e-16,847,1,55102040.81632653
Hoàng Mai,0,0,20.0,95.0,2025,11,4,-0.5000000000000004,0.8660254037844384,52,1,210526315.78947368
Thanh Xuân,0,0,9.5,103.0,2025,12,4,-2.4492935982947064e-16,1.0,19,1,92233009.70873787
Ba Đình,0,0,4.7,75.0,2025,2,1,0.8660254037844386,0.5000000000000001,309,0,62666666.666666664
Long Biên,0,0,11.0,43.0,2025,12,4,-2.4492935982947064e-16,1.0,29,1,255813953.4883721
Hoàng Mai,0,0,12.8,40.0,2024,10,4,-0.8660254037844386,0.5000000000000001,452,1,320000000.0
Nam Từ Liêm,0,0,7.2,110.0,2023,11,4,-0.5000000000000004,0.8660254037844384,791,1,65454545.45454545
Đông Anh,0,0,4.3,67.0,2024,5,2,0.49999999999999994,-0.8660254037844387,588,0,64179104.47761194
Long Biên,0,0,12.7,100.0,2024,10,4,-0.8660254037844386,0.5000000000000001,431,1,127000000.0
Đống Đa,0,0,4.4,100.0,2023,4,2,0.8660254037844387,-0.4999999999999998,980,0,44000000.0
Thanh Xuân,0,0,7.1,80.0,2024,11,4,-0.5000000000000004,0.8660254037844384,408,1,88750000.0
Long Biên,0,0,3.1,45.0,2025,12,4,-2.4492935982947064e-16,1.0,29,1,68888888.8888889
Hai Bà Trưng,0,0,14.1,70.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,853,1,201428571.42857143
Thanh Xuân,0,0,10.3,97.0,2025,6,2,1.2246467991473532e-16,-1.0,206,0,106185567.01030928
Cầu Giấy,0,0,15.1,57.0,2025,11,4,-0.5000000000000004,0.8660254037844384,46,1,264912280.7017544
Cầu Giấy,0,0,7.6,113.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,497,1,67256637.16814159
Thanh Xuân,0,0,8.8,100.0,2025,11,4,-0.5000000000000004,0.8660254037844384,32,1,88000000.0
Hai Bà Trưng,0,0,4.7,50.0,2025,4,2,0.8660254037844387,-0.4999999999999998,246,0,94000000.0
Thanh Xuân,0,0,5.3,65.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,882,1,81538461.53846154
Thanh Xuân,0,0,14.8,77.0,2025,3,1,1.0,6.123233995736766e-17,299,0,192207792.20779222
Bắc Từ Liêm,0,0,3.3,64.0,2023,10,4,-0.8660254037844386,0.5000000000000001,802,1,51562500.0
Thanh Xuân,0,0,6.8,30.0,2024,12,4,-2.4492935982947064e-16,1.0,394,1,226666666.66666666
Hà Đông,0,0,6.4,146.0,2024,12,4,-2.4492935982947064e-16,1.0,375,1,43835616.43835616
Gia Lâm,0,0,49.8,412.0,2024,10,4,-0.8660254037844386,0.5000000000000001,456,1,120873786.40776698
Đống Đa,0,0,4.3,86.0,2025,5,2,0.49999999999999994,-0.8660254037844387,230,0,50000000.0
Thanh Xuân,0,0,6.0,70.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,520,1,85714285.71428572
Đống Đa,0,0,18.3,94.0,2023,1,1,0.49999999999999994,0.8660254037844387,1075,0,194680851.06382978
Thanh Xuân,0,0,7.6,35.0,2024,1,1,0.49999999999999994,0.8660254037844387,703,0,217142857.14285713
Thanh Xuân,0,0,7.0,35.0,2023,10,4,-0.8660254037844386,0.5000000000000001,818,1,200000000.0
Bắc Từ Liêm,0,0,6.5,48.0,2024,11,4,-0.5000000000000004,0.8660254037844384,399,1,135416666.66666666
Ba Đình,0,0,3.2,75.0,2023,9,3,-1.0,-1.8369701987210297e-16,823,1,42666666.666666664
Nam Từ Liêm,0,0,18.6,70.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,146,1,265714285.7142857
Thanh Xuân,0,0,16.5,70.0,2025,3,1,1.0,6.123233995736766e-17,283,0,235714285.7142857
Chương Mỹ,0,0,2.2,32.0,2023,5,2,0.49999999999999994,-0.8660254037844387,955,0,68750000.0
Đông Anh,0,0,27.8,80.0,2024,5,2,0.49999999999999994,-0.8660254037844387,597,0,347500000.0
Nam Từ Liêm,0,0,4.5,32.0,2023,2,1,0.8660254037844386,0.5000000000000001,1042,0,140625000.0
Long Biên,0,0,12.9,60.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,538,1,215000000.0
Bắc Từ Liêm,0,0,23.7,94.0,2024,12,4,-2.4492935982947064e-16,1.0,378,1,252127659.57446808
Cầu Giấy,0,0,6.1,90.0,2023,6,2,1.2246467991473532e-16,-1.0,928,0,67777777.77777778
Gia Lâm,0,0,25.9,142.0,2023,11,4,-0.5000000000000004,0.8660254037844384,769,1,182394366.1971831
Gia Lâm,0,0,19.3,200.0,2024,4,2,0.8660254037844387,-0.4999999999999998,635,0,96500000.0
Thanh Xuân,0,0,6.6,71.0,2025,10,4,-0.8660254037844386,0.5000000000000001,79,1,92957746.47887324
Quốc Oai,0,0,3.6,45.0,2025,12,4,-2.4492935982947064e-16,1.0,20,1,80000000.0
Cầu Giấy,0,0,10.2,122.0,2025,5,2,0.49999999999999994,-0.8660254037844387,242,0,83606557.37704918
Thanh Xuân,0,0,7.9,100.0,2024,2,1,0.8660254037844386,0.5000000000000001,673,0,79000000.0
Cầu Giấy,0,0,9.4,122.0,2024,3,1,1.0,6.123233995736766e-17,642,0,77049180.32786885
Thanh Xuân,0,0,8.7,100.0,2025,4,2,0.8660254037844387,-0.4999999999999998,250,0,87000000.0
Bắc Từ Liêm,0,0,29.5,102.0,2025,10,4,-0.8660254037844386,0.5000000000000001,80,1,289215686.2745098
Hoài Đức,0,0,5.1,33.0,2025,11,4,-0.5000000000000004,0.8660254037844384,53,1,154545454.54545453
Long Biên,0,0,21.7,130.0,2024,10,4,-0.8660254037844386,0.5000000000000001,445,1,166923076.92307693
Hai Bà Trưng,0,0,15.5,136.0,2024,1,1,0.49999999999999994,0.8660254037844387,702,0,113970588.23529412
Hà Đông,0,0,6.3,60.0,2023,10,4,-0.8660254037844386,0.5000000000000001,799,1,105000000.0
Hoàng Mai,0,0,3.0,41.0,2024,10,4,-0.8660254037844386,0.5000000000000001,456,1,73170731.70731707
Đông Anh,0,0,5.3,70.0,2024,1,1,0.49999999999999994,0.8660254037844387,700,0,75714285.71428572
Hoàng Mai,0,0,81.1,151.0,2024,12,4,-2.4492935982947064e-16,1.0,383,1,537086092.7152318
Hà Đông,0,0,5.6,33.0,2023,9,3,-1.0,-1.8369701987210297e-16,851,1,169696969.6969697
Thanh Xuân,0,0,13.3,165.0,2025,10,4,-0.8660254037844386,0.5000000000000001,80,1,80606060.60606061
Thanh Xuân,0,0,7.4,71.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,512,1,104225352.11267605
Gia Lâm,0,0,21.6,96.0,2023,9,3,-1.0,-1.8369701987210297e-16,824,1,225000000.0
Hà Đông,0,0,12.8,127.0,2023,3,1,1.0,6.123233995736766e-17,1027,0,100787401.57480314
Đống Đa,0,0,4.9,38.0,2023,3,1,1.0,6.123233995736766e-17,1031,0,128947368.42105263
Long Biên,0,0,18.4,78.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,868,1,235897435.8974359
Long Biên,0,0,21.4,78.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,127,1,274358974.35897434
Hoàng Mai,0,0,14.4,65.0,2023,11,4,-0.5000000000000004,0.8660254037844384,774,1,221538461.53846154
Hà Đông,0,0,3.5,33.0,2024,5,2,0.49999999999999994,-0.8660254037844387,588,0,106060606.06060606
Hà Đông,0,0,3.6,45.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,502,1,80000000.0
Thanh Xuân,0,0,9.0,93.0,2025,5,2,0.49999999999999994,-0.8660254037844387,244,0,96774193.5483871
Hoàng Mai,0,0,70.2,151.0,2023,11,4,-0.5000000000000004,0.8660254037844384,774,1,464900662.25165564
Hà Đông,0,0,3.2,65.0,2024,1,1,0.49999999999999994,0.8660254037844387,709,0,49230769.23076923
Hà Đông,0,0,5.4,75.0,2025,9,3,-1.0,-1.8369701987210297e-16,101,1,72000000.0
Thanh Xuân,0,0,6.8,72.0,2025,11,4,-0.5000000000000004,0.8660254037844384,56,1,94444444.44444445
Tây Hồ,0,0,23.0,119.0,2025,9,3,-1.0,-1.8369701987210297e-16,102,1,193277310.92436975
Phú Xuyên,0,0,1.8,80.0,2024,5,2,0.49999999999999994,-0.8660254037844387,608,0,22500000.0
Thanh Xuân,0,0,7.7,72.0,2025,5,2,0.49999999999999994,-0.8660254037844387,220,0,106944444.44444445
Thanh Xuân,0,0,1.8,50.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,543,1,36000000.0
Cầu Giấy,0,0,75.4,340.0,2024,7,3,-0.4999999999999997,-0.8660254037844388,521,1,221764705.88235295
Gia Lâm,0,0,2.5,40.0,2023,9,3,-1.0,-1.8369701987210297e-16,839,1,62500000.0
Thanh Xuân,0,0,7.1,87.0,2024,10,4,-0.8660254037844386,0.5000000000000001,433,1,81609195.40229885
Đống Đa,0,0,15.7,55.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,857,1,285454545.45454544
Thanh Xuân,0,0,6.2,87.0,2023,12,4,-2.4492935982947064e-16,1.0,737,1,71264367.81609195
Đống Đa,0,0,18.5,55.0,2025,8,3,-0.8660254037844385,-0.5000000000000004,139,1,336363636.3636364
Thanh Trì,0,0,8.3,30.0,2023,4,2,0.8660254037844387,-0.4999999999999998,983,0,276666666.6666667
Cầu Giấy,0,0,8.9,97.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,511,1,91752577.31958763
Cầu Giấy,0,0,10.9,160.0,2024,4,2,0.8660254037844387,-0.4999999999999998,620,0,68125000.0
Tây Hồ,0,0,58.1,140.0,2025,6,2,1.2246467991473532e-16,-1.0,184,0,415000000.0
Hà Đông,0,0,8.2,122.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,158,1,67213114.75409836
Tây Hồ,0,0,22.1,75.0,2023,12,4,-2.4492935982947064e-16,1.0,737,1,294666666.6666667
Long Biên,0,0,7.6,54.0,2025,1,1,0.49999999999999994,0.8660254037844387,344,0,140740740.74074075
Nam Từ Liêm,0,0,8.8,48.0,2025,5,2,0.49999999999999994,-0.8660254037844387,230,0,183333333.33333334
Thanh Xuân,0,0,9.3,103.0,2023,7,3,-0.4999999999999997,-0.8660254037844388,892,1,90291262.13592233
Hoàng Mai,0,0,0.44,151.0,2025,9,3,-1.0,-1.8369701987210297e-16,118,1,2913907.284768212
Thanh Xuân,0,0,8.2,79.0,2024,9,3,-1.0,-1.8369701987210297e-16,479,1,103797468.35443036
Nam Từ Liêm,0,0,12.8,54.0,2023,11,4,-0.5000000000000004,0.8660254037844384,774,1,237037037.03703704
Nam Từ Liêm,0,0,22.3,95.0,2024,5,2,0.49999999999999994,-0.8660254037844387,601,0,234736842.10526314
Nam Từ Liêm,0,0,8.2,41.0,2025,5,2,0.49999999999999994,-0.8660254037844387,237,0,199999999.99999997
Bắc Từ Liêm,0,0,9.6,60.0,2023,1,1,0.49999999999999994,0.8660254037844387,1095,0,160000000.0
Đống Đa,0,0,19.4,76.0,2024,4,2,0.8660254037844387,-0.4999999999999998,611,0,255263157.89473686
Nam Từ Liêm,0,0,10.6,50.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,496,1,212000000.0
Hà Đông,0,0,6.0,99.0,2025,11,4,-0.5000000000000004,0.8660254037844384,35,1,60606060.60606061
Bắc Từ Liêm,0,0,9.5,45.0,2023,10,4,-0.8660254037844386,0.5000000000000001,820,1,211111111.1111111
Gia Lâm,0,0,2.7,55.0,2023,12,4,-2.4492935982947064e-16,1.0,757,1,49090909.09090909
Nam Từ Liêm,0,0,9.4,50.0,2023,10,4,-0.8660254037844386,0.5000000000000001,816,1,188000000.0
Hà Đông,0,0,3.4,91.0,2023,1,1,0.49999999999999994,0.8660254037844387,1093,0,37362637.36263736
Tây Hồ,0,0,51.2,200.0,2025,3,1,1.0,6.123233995736766e-17,283,0,256000000.0
Nam Từ Liêm,0,0,7.6,55.0,2023,10,4,-0.8660254037844386,0.5000000000000001,821,1,138181818.1818182
Cầu Giấy,0,0,11.1,110.0,2024,12,4,-2.4492935982947064e-16,1.0,378,1,100909090.9090909
Nam Từ Liêm,0,0,11.8,50.0,2025,4,2,0.8660254037844387,-0.4999999999999998,266,0,236000000.0
Cầu Giấy,0,0,31.3,75.0,2024,5,2,0.49999999999999994,-0.8660254037844387,604,0,417333333.3333333
Hoài Đức,0,0,4.5,32.0,2023,12,4,-2.4492935982947064e-16,1.0,758,1,140625000.0
Hoài Đức,0,0,4.7,32.0,2023,12,4,-2.4492935982947064e-16,1.0,742,1,146875000.0
Bắc Từ Liêm,0,0,18.3,65.0,2025,7,3,-0.4999999999999997,-0.8660254037844388,178,1,281538461.53846157
Cầu Giấy,0,0,9.6,40.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,861,1,240000000.0
Cầu Giấy,0,0,14.1,60.0,2025,4,2,0.8660254037844387,-0.4999999999999998,250,0,235000000.0
Long Biên,0,0,3.6,50.0,2024,3,1,1.0,6.123233995736766e-17,641,0,72000000.0
Long Biên,0,0,6.0,38.0,2024,10,4,-0.8660254037844386,0.5000000000000001,434,1,157894736.84210527
Nam Từ Liêm,0,0,11.9,50.0,2024,12,4,-2.4492935982947064e-16,1.0,379,1,238000000.0
Hoàng Mai,0,0,3.7,85.0,2023,5,2,0.49999999999999994,-0.8660254037844387,974,0,43529411.76470588
Thạch Thất,0,0,4.1,393.0,2024,9,3,-1.0,-1.8369701987210297e-16,474,1,10432569.974554706
Hoàng Mai,0,0,7.6,35.0,2025,2,1,0.8660254037844386,0.5000000000000001,314,0,217142857.14285713
Bắc Từ Liêm,0,0,9.7,50.0,2023,8,3,-0.8660254037844385,-0.5000000000000004,876,1,194000000.0
Cầu Giấy,0,0,23.1,95.0,2025,5,2,0.49999999999999994,-0.8660254037844387,219,0,243157894.7368421
Nam Từ Liêm,0,0,11.1,45.0,2024,10,4,-0.8660254037844386,0.5000000000000001,440,1,246666666.66666666
Hai Bà Trưng,0,0,34.0,70.0,2025,11,4,-0.5000000000000004,0.8660254037844384,52,1,485714285.71428573
Nam Từ Liêm,0,0,8.6,110.0,2024,11,4,-0.5000000000000004,0.8660254037844384,425,1,78181818.18181819
Cầu Giấy,0,0,10.5,96.0,2025,5,2,0.49999999999999994,-0.8660254037844387,244,0,109375000.0
Tây Hồ,0,0,0.113,107.0,2023,5,2,0.49999999999999994,-0.8660254037844387,947,0,1056074.7663551401
Long Biên,0,0,12.9,61.0,2024,8,3,-0.8660254037844385,-0.5000000000000004,509,1,211475409.83606556
